"positive","happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match ."
"positive","thurman and lewis are hilarious throughout ."
"positive","the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality"
"positive","hits one out of the park for the 'they don't make 'em like that anymore' department ."
"positive","it dares to be a little different , and that shading is what makes it worthwhile ."
"positive","[fessenden] is much more into ambiguity and creating mood than he is for on screen thrills"
"positive","the comic performances are all spot on , especially lee ross's turn as ken ."
"positive","a compelling journey . . . and "" his best friend remembers "" is up there with the finest of specials ."
"positive","at nearly three hours , the whole of safe conduct is less than the sum of its parts ."
"positive","the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . ."
"positive","a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass ."
"positive","pretty darn good , despite its smarty-pants aura ."
"positive","so young , so smart , such talent , such a wise * * * ."
"positive","woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos ."
"positive","barney has created a tour de force that is weird , wacky and wonderful ."
"positive","the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece ."
"positive",". . . an agreeable time-wasting device -- but george pal's low-tech version still rules the epochs ."
"positive","it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds ."
"positive","offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works ."
"positive","i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man ."
"positive","it is so refreshing to see robin williams turn degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years ."
"positive","director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation ."
"positive","lilia's transformation from strict mother to sensual siren is superficially preposterous , but abbas infuses the role with an unimpeachable core of emotional truth ."
"positive","frida's artistic brilliance is undeniable -- it's among the most breathtakingly designed films i've ever seen ."
"positive","the perfect film for those who like sick comedies that can be snide ."
"positive","'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . ."
"positive","nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood ."
"positive","a marvellous journey from childhood idealism to adolescent self-absorption ."
"positive","the film is just a big , gorgeous , mind-blowing , breath-taking mess ."
"positive","sharp , lively , funny and ultimately sobering film ."
"positive","though the film's scenario is certainly not earthshaking , this depiction of fluctuating female sexuality has two winning lead performances and charm to spare ."
"positive","a worthy tribute to a great humanitarian and her vibrant 'co-stars . '"
"positive","a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania ."
"positive","the recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom ."
"positive","occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao ."
"positive","bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches ."
"positive","thed images only enhance the film's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen ."
"positive","andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad ."
"positive","it's predictable , but it jumps through the expected hoops with style and even some depth ."
"positive","often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed ."
"positive","de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli ."
"positive",". . . an inviting piece of film ."
"positive","the film's real appeal won't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers ."
"positive","the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays ."
"positive","a deviant topical comedy which is funny from start to finish ."
"positive","a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society ."
"positive","a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . it's a worthwhile tutorial in quantum physics and slash-dash"
"positive","as hugh grant says repeatedly throughout the movie , 'lovely ! brilliant ! '"
"positive","cho's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience . her delivery and timing are flawless ."
"positive","works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren ."
"positive","at its best , the good girl is a refreshingly adult take on adultery . . ."
"positive","an amazing and incendiary movie that dives straight into the rough waters of contradiction ."
"positive","about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream ."
"positive","occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new ."
"positive","a miniscule little bleep on the film radar , but one that many more people should check out"
"positive","desta vez , columbus capturou o pomo de ouro ."
"positive",""" conversations "" holds its goodwill close , but is relatively slow to come to the point ."
"positive","a slick , well-oiled machine , exquisitely polished and upholstered ."
"positive","don't plan on the perfect ending , but sweet home alabama hits the mark with critics who escaped from a small town life ."
"positive","it has a subtle way of getting under your skin and sticking with you long after it's over ."
"positive","the movie stays afloat thanks to its hallucinatory production design ."
"positive","it helps that the central performers are experienced actors , and that they know their roles so well ."
"positive","a provocative movie about loss , anger , greed , jealousy , sickness and love ."
"positive","worth the effort to watch ."
"positive","that rara avis : the intelligent romantic comedy with actual ideas on its mind ."
"positive","boisterous and daft documentary ."
"positive","hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue ."
"positive","a work of the utmost subtlety and perception , it marks the outstanding feature debut of writer-director eric byler , who understands the power of the implicit and the virtues of simplicity and economy ."
"positive","full frontal is the antidote for soderbergh fans who think he's gone too commercial since his two oscar nominated films in"
"positive","it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting ."
"positive","you might not want to hang out with samantha , but you'll probably see a bit of yourself in her unfinished story ."
"positive","a work of intricate elegance , literary lyricism and profound common sense ."
"positive","it's as close as we'll ever come to looking through a photographer's viewfinder as he works ."
"positive","thoughtful , provocative and entertaining ."
"positive","witty , touching and well paced ."
"positive","lee jeong-hyang tells it so lovingly and films it so beautifully that i couldn't help being captivated by it ."
"positive","you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll ."
"positive","enjoy it for what it is ; you can hate yourself later ."
"positive","a map of the inner rhythms of love and jealousy and sacrifice drawn with a master's steady stroke ."
"positive","más sarcástica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos ."
"positive","a psychological thriller with a smart script and an obsessive-compulsive's attention to detail ."
"positive","often hilarious ."
"positive","grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte ."
"positive","at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do ."
"positive","westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing ."
"positive","harsh , effective documentary on life in the israeli-occupied palestinian territories ."
"positive","the film is all a little lit crit , but it's extremely well played and often very funny ."
"positive","earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing ."
"positive","a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member ."
"positive","it's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice ."
"positive","a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them ."
"positive","smart science fiction for grown-ups , with only a few false steps along the way ."
"positive","it's a refreshing change from the self-interest and paranoia that shape most american representations of castro ."
"positive","often moving and explores the discomfort inherent in the contacts between the american 'hosts' and their 'guests . '"
"positive","though the controversial korean filmmaker's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding ."
"positive","lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new ."
"positive","the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly ."
"positive","it's endearing to hear madame d . refer to her husband as 'jackie' -- and he does make for excellent company , not least as a self-conscious performer ."
"positive","the film often achieves a mesmerizing poetry ."
"positive","more than makes up for its mawkish posing by offering rousing spates of genuine feeling ."
"positive","it's neither as romantic nor as thrilling as it should be . but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds ."
"positive","occasionally funny , always very colorful and enjoyably overblown in the traditional almodóvar style ."
"positive","merchant effectively translates naipaul's lively mix of characters from the page to screen ."
"positive","some movies are like a tasty hors-d'oeuvre ; this one is a feast ."
"positive","what could have become just another cautionary fable is allowed to play out as a clever , charming tale – as pleasantly in its own way as its self-dramatizing characters ."
"positive","davis has filled out his cast with appealing fresh faces ."
"positive","achieves a sort of filmic epiphany that revels in the true potential of the medium ."
"positive","once you get into its rhythm . . . the movie becomes a heady experience ."
"positive",""" auto focus "" works as an unusual biopic and document of male swingers in the playboy era"
"positive","if mr . zhang's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be called iranian ."
"positive","a fast-moving and remarkable film that appears destined to become a landmark in japanese animation ."
"positive",". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the's . . . the film's ending has a "" what was it all for ? "" feeling to it , but like the's , the trip there is a great deal of fun ."
"positive","a worthy entry into a very difficult genre ."
"positive","[broomfield] uncovers a story powerful enough to leave the screen sizzling with intrigue ."
"positive","eight crazy nights is a showcase for sandler's many talents ."
"positive","a sweet-natured reconsideration of one of san francisco's most vital , if least widely recognized , creative fountainheads ."
"positive","this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade ."
"positive","everywhere the camera looks there is something worth seeing ."
"positive","a richly imagined and admirably mature work from a gifted director who definitely has something on his mind ."
"positive","it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests ."
"positive","a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life ."
"positive","it never fails to engage us ."
"positive","its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining minutes , if that's what you're in the mood for ."
"positive","a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable ."
"positive","this is the kind of movie that used to be right at home at the saturday matinee , and it still is ."
"positive","the spark of special anime magic here is unmistakable and hard to resist ."
"positive","like its two predecessors ,'s koyaanisqatsi and's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever ."
"positive","baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations ."
"positive","the visuals alone make metropolis worth seeing ."
"positive","dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement ."
"positive","a picture that extols the virtues of comradeship and community in a spunky , spirited fashion ."
"positive","a resonant tale of racism , revenge and retribution ."
"positive","noyce's film is contemplative and mournfully reflective ."
"positive","here , adrian lyne comes as close to profundity as he is likely to get ."
"positive","evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good ."
"positive","uno de los policiales más interesantes de los últimos tiempos ."
"positive","rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic ."
"positive","an elegant , exquisitely modulated psychological thriller ."
"positive","this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under- audience is concerned ."
"positive","droll caper-comedy remake of "" big deal on madonna street "" that's a sly , amusing , laugh-filled little gem in which the ultimate "" bellini "" begins to look like a "" real kaputschnik . """
"positive","it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . ."
"positive","is it a total success ? no . is it something any true film addict will want to check out ? you bet ."
"positive","zany , exuberantly irreverent animated space adventure ."
"positive","dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee ."
"positive","the disarming cornball atmosphere has a way of infecting the entire crowd as the film rolls on ."
"positive","a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out ."
"positive","engrossing and affecting , if ultimately not quite satisfying ."
"positive","the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions ."
"positive","a sly game of cat and mouse that's intense and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances ."
"positive","funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . """
"positive","this horror-comedy doesn't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count elvira's hooters ."
"positive","the movie's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor"
"positive","not a bad journey at all ."
"positive","sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family ."
"positive","windtalkers blows this way and that , but there's no mistaking the filmmaker in the tall grass , true to himself ."
"positive","there is a refreshing absence of cynicism in stuart little--quite a rarity , even in the family film market . eventually , it wins you over ."
"positive","noyce films it more as a shocking history lesson than as drama ."
"positive","like a south-of-the-border melrose place ."
"positive","those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time ."
"positive","a wildly funny prison caper ."
"positive","huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack ."
"positive","despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it ."
"positive","you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it ."
"positive","the actors are so terrific at conveying their young angst , we do indeed feel for them ."
"positive","the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of 's spy movies ."
"positive","it is a kickass , dense sci-fi action thriller hybrid that delivers and then some . i haven't seen one in so long , no wonder i didn't recognize it at first ."
"positive","a compelling portrait of moral emptiness"
"positive","in adobo , ethnicity is not just the spice , but at the heart of more universal concerns ."
"positive","it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness ."
"positive",". . . blade ii is more enjoyable than the original ."
"positive","a film that takes you inside the rhythms of its subject : you experience it as you watch ."
"positive","the movie exists for its soccer action and its fine acting ."
"positive","the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances ."
"positive","the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power ."
"positive","nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre ."
"positive","reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich ."
"positive","greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders ."
"positive","finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original ."
"positive","a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history ."
"positive","this is art paying homage to art ."
"positive",". . . a joke at once flaky and resonant , lightweight and bizarrely original ."
"positive","invincible is a wonderful movie ."
"positive",". . . a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role ."
"positive","dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver ."
"positive","occasionally amateurishly made but a winsome cast and nice dialogue keeps it going ."
"positive","japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date ."
"positive","culkin , who's in virtually every scene , shines as a young man who uses sarcastic lies like a shield ."
"positive","cuts right through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another ."
"positive","the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit ."
"positive",". . . does such a fine job of engulfing you in its world and allying you with its characters' choices , good and ill , that its shortcomings are remembered only as an afterthought ."
"positive","marvelous , merry and , yes , melancholy film ."
"positive","from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir ."
"positive","novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach ."
"positive","insomnia is involving . still , i thought it could have been more ."
"positive","there was time on that second round to see the subtleties of ramsay's portrait of grief ."
"positive","we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer ."
"positive","a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience ."
"positive","the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining ."
"positive","a modest masterpiece ."
"positive","a worthwhile way to spend two hours ."
"positive","francophiles will snicker knowingly and you'll want to slap them ."
"positive","sensitive , insightful and beautifully rendered film . one of the best of the year ."
"positive","a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats ."
"positive","throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another ."
"positive","makes an aborbing if arguable case for the man's greatness ."
"positive","an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years ."
"positive",". . . a haunting vision , with images that seem more like disturbing hallucinations ."
"positive","they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment ."
"positive","it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another ."
"positive","frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing ."
"positive","mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun ."
"positive","the long-range appeal of "" minority report "" should transcend any awards it bags . this is one for the ages ."
"positive","[a] superbly controlled , passionate adaptation of graham greene's novel ."
"positive","much monkeyfun for all ."
"positive","an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum ."
"positive","[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten ."
"positive","the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time ."
"positive","the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold ."
"positive","while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing ."
"positive","it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle ."
"positive","a film that is a portrait of grace in an imperfect world ."
"positive","a pleasurably jacked-up piece of action moviemaking ."
"positive","nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year ."
"positive","a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy ."
"positive","this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family"
"positive","an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street ."
"positive","it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding ."
"positive","reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty ."
"positive","there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit ."
"positive","two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity ."
"positive","this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends ."
"positive","thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings ."
"positive","a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man's tortured soul ."
"positive","an epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of hollywood ."
"positive","genuinely touching because it's realistic about all kinds of love ."
"positive","lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist ."
"positive","there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman ."
"positive","an enjoyable film for the family , amusing and cute for both adults and kids ."
"positive",""" the mothman prophecies "" is a difficult film to shake from your conscience when night falls ."
"positive","the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year ."
"positive","more honest about alzheimer's disease , i think , than iris ."
"positive","the acting alone is worth the price of admission ."
"positive","an excellent romp that boasts both a heart and a mind ."
"positive","interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon' right from under their noses ."
"positive","this is a terrific character study , a probe into the life of a complex man ."
"positive","impresses you with its open-endedness and surprises ."
"positive","this isn't a narrative film -- i don't know if it's possible to make a narrative film about septemberth , though i'm sure some will try -- but it's as close as anyone has dared to come ."
"positive","my oh my , is this an invigorating , electric movie ."
"positive","the two leads chomp considerably more scenery with their acting than fire-breathing monsters barbecue with their breath . . ."
"positive","cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing ."
"positive","never once predictable ."
"positive","biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame ."
"positive","so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality ."
"positive","the cast is uniformly excellent and relaxed ."
"positive","after making several adaptations of other writers' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject ."
"positive","the film is painfully authentic , and the performances of the young players are utterly convincing ."
"positive","if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life's urgent questions ."
"positive","a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services ."
"positive","fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply ."
"positive","without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen ."
"positive","nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity . . ."
"positive","unlike the nauseating fictions peddled by such 'have-yourself-a-happy-little-holocaust' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz ."
"positive","a potent allegorical love story ."
"positive","even those who would like to dismiss the film outright should find much to mull and debate ."
"positive","this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters ."
"positive","the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife ."
"positive","a captivating cross-cultural comedy of manners ."
"positive","andy garcia enjoys one of his richest roles in years and mick jagger gives his best movie performance since , well , performance ."
"positive","the movie isn't always easy to look at . but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here ."
"positive","it's [ricci's] best work yet , this girl-woman who sincerely believes she can thwart the world's misery with blind good will ."
"positive","highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager ."
"positive","[howard] so good as leon barlow . . . that he hardly seems to be acting ."
"positive","an uplifting , near-masterpiece ."
"positive","superior genre storytelling , which gets under our skin simply by crossing the nuclear line ."
"positive","by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing ."
"positive","it's a bittersweet and lyrical mix of elements ."
"positive","subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius ."
"positive","the weakest of the four harry potter books has been transformed into the stronger of the two films by the thinnest of margins ."
"positive","its gross-out gags and colorful set pieces . . . are of course stultifyingly contrived and too stylized by half . still , it gets the job done -- a sleepy afternoon rental ."
"positive","it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future ."
"positive","smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes ."
"positive","full of profound , real-life moments that anyone can relate to , it deserves a wide audience ."
"positive","a movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats ."
"positive","leave it to rohmer , now , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago ."
"positive","fine acting but there is no sense of connecting the dots , just dots ."
"positive","an extraordinary swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that bille august does best ."
"positive","a blessed gift to film geeks and historians . if the ''s were your idea of a good time at the movies , this will make you very happy ."
"positive","it took predecessors to get this ?"
"positive","thoughtful , even stinging at times , and lots of fun ."
"positive","one of the most haunting , viciously honest coming-of-age films in recent memory ."
"positive","the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear ."
"positive","it's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn ."
"positive","if you love motown music , you'll love this documentary ."
"positive","this time out , [sade] is an unsettlingly familiar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested ."
"positive","human resources was a good , straightforward tale , but time out is better . it's haunting . it's like a poem ."
"positive","to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment ."
"positive","chicago is , in many ways , an admirable achievement ."
"positive","shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic ."
"positive","even when foreign directors . . . borrow stuff from hollywood , they invariably shake up the formula and make it more interesting ."
"positive","a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . . . the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history ."
"positive","sturdy , entertaining period drama . . . both caine and fraser have their moments ."
"positive","whether [binoche and magimel] are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria ."
"positive","a spunky , original take on a theme that will resonate with singles of many ages ."
"positive","it's a glorious groove that leaves you wanting more ."
"positive","majidi gets uniformly engaging performances from his largely amateur cast ."
"positive",". . . a well-observed and disturbing little movie"
"positive","fans of nijinsky will savor every minute of cox's work ."
"positive","everything you loved about it in is still there , for everybody who wants to be a kid again , or show it to their own kids ."
"positive","jagger the actor is someone you want to see again ."
"positive","warm and exotic ."
"positive","escapism in its purest form ."
"positive","there is a kind of attentive concern that hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital ."
"positive","a comic gem with some serious sparkles ."
"positive","u . s . audiences may find [attal and gainsbourg's] unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts ."
"positive",""" cremaster "" should come with the warning "" for serious film buffs only ! """
"positive","once again , director jackson strikes a rewarding balance between emotion on the human scale and action/effects on the spectacular scale ."
"positive","a loving little film of considerable appeal ."
"positive","although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do ."
"positive","flawed but worthy look at life in u . s . relocation camps ."
"positive","it's a lovely film with lovely performances by buy and accorsi ."
"positive","no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins ."
"positive","a warm , funny , engaging film ."
"positive","uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity ."
"positive","half submarine flick , half ghost story , all in one criminally neglected film"
"positive","entertains by providing good , lively company ."
"positive","dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth's best soundtrack in years ."
"positive","visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality ."
"positive","nothing's at stake , just a twisty double-cross you can smell a mile away--still , the derivative nine queens is lots of fun ."
"positive","unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners ."
"positive","you'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear ."
"positive","the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) ."
"positive","although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists ."
"positive","a beguiling splash of pastel colors and prankish comedy from disney ."
"positive","as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming ."
"positive","[lawrence bounces] all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place ."
"positive","the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people ."
"positive","what's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you ."
